id,collection_id,product_id,created_at,updated_at,position,sort_value
4.89829E+13,6.52025E+11,15230403805533,2025-03-18T18:44:27+00:00,2025-03-18T18:44:27+00:00,2806,2806
4.89829E+13,6.52025E+11,15230434148701,2025-03-18T18:44:24+00:00,2025-03-18T18:44:24+00:00,2805,2805
4.89829E+13,6.52025E+11,15230454825309,2025-03-18T18:44:22+00:00,2025-03-18T18:44:22+00:00,2804,2804
4.89829E+13,6.52025E+11,15230425366877,2025-03-18T18:44:19+00:00,2025-03-18T18:44:19+00:00,2803,2803
4.89829E+13,6.52025E+11,15230442537309,2025-03-18T18:44:17+00:00,2025-03-18T18:44:17+00:00,2802,2802
4.89829E+13,6.52025E+11,15230434378077,2025-03-18T18:44:14+00:00,2025-03-18T18:44:14+00:00,2801,2801
4.89829E+13,6.52025E+11,15230452498781,2025-03-18T18:44:12+00:00,2025-03-18T18:44:12+00:00,2800,2800
4.89829E+13,6.52025E+11,15230454366557,2025-03-18T18:44:10+00:00,2025-03-18T18:44:10+00:00,2799,2799
4.89829E+13,6.52025E+11,15230436704605,2025-03-18T18:44:07+00:00,2025-03-18T18:44:07+00:00,2798,2798
4.89829E+13,6.52025E+11,15230444765533,2025-03-18T18:44:05+00:00,2025-03-18T18:44:05+00:00,2797,2797
4.89829E+13,6.52025E+11,15230450663773,2025-03-18T18:44:02+00:00,2025-03-18T18:44:02+00:00,2796,2796
4.89829E+13,6.52025E+11,15230444601693,2025-03-18T18:44:00+00:00,2025-03-18T18:44:00+00:00,2795,2795
4.89829E+13,6.52025E+11,15230449353053,2025-03-18T18:43:57+00:00,2025-03-18T18:43:57+00:00,2794,2794
4.89829E+13,6.52025E+11,15230444142941,2025-03-18T18:43:55+00:00,2025-03-18T18:43:55+00:00,2793,2793
4.89829E+13,6.52025E+11,15230413078877,2025-03-18T18:43:53+00:00,2025-03-18T18:43:53+00:00,2792,2792
4.89829E+13,6.52025E+11,15230386012509,2025-03-18T18:43:50+00:00,2025-03-18T18:43:50+00:00,2791,2791
4.89829E+13,6.52025E+11,15230403969373,2025-03-18T18:43:48+00:00,2025-03-18T18:43:48+00:00,2790,2790
4.89829E+13,6.52025E+11,15230449156445,2025-03-18T18:43:45+00:00,2025-03-18T18:43:45+00:00,2789,2789
4.89829E+13,6.52025E+11,15230449025373,2025-03-18T18:43:43+00:00,2025-03-18T18:43:43+00:00,2788,2788
4.89829E+13,6.52025E+11,15230443258205,2025-03-18T18:43:40+00:00,2025-03-18T18:43:40+00:00,2787,2787
4.89829E+13,6.52025E+11,15230404854109,2025-03-18T18:43:38+00:00,2025-03-18T18:43:38+00:00,2786,2786
4.89829E+13,6.52025E+11,15230447911261,2025-03-18T18:43:35+00:00,2025-03-18T18:43:35+00:00,2785,2785
4.89829E+13,6.52025E+11,15230452367709,2025-03-18T18:43:33+00:00,2025-03-18T18:43:33+00:00,2784,2784
4.89829E+13,6.52025E+11,15230439424349,2025-03-18T18:43:31+00:00,2025-03-18T18:43:31+00:00,2783,2783
4.89829E+13,6.52025E+11,15230438932829,2025-03-18T18:43:28+00:00,2025-03-18T18:43:28+00:00,2782,2782
4.89829E+13,6.52025E+11,15230448271709,2025-03-18T18:43:26+00:00,2025-03-18T18:43:26+00:00,2781,2781
4.89829E+13,6.52025E+11,15230446338397,2025-03-18T18:43:23+00:00,2025-03-18T18:43:23+00:00,2780,2780
4.89829E+13,6.52025E+11,15230446829917,2025-03-18T18:43:21+00:00,2025-03-18T18:43:21+00:00,2779,2779
4.89829E+13,6.52025E+11,15230440079709,2025-03-18T18:43:19+00:00,2025-03-18T18:43:19+00:00,2778,2778
4.89829E+13,6.52025E+11,15230426939741,2025-03-18T18:43:16+00:00,2025-03-18T18:43:16+00:00,2777,2777
4.89829E+13,6.52025E+11,15230424973661,2025-03-18T18:43:14+00:00,2025-03-18T18:43:14+00:00,2776,2776
4.89829E+13,6.52025E+11,15230438637917,2025-03-18T18:43:11+00:00,2025-03-18T18:43:11+00:00,2775,2775
4.89829E+13,6.52025E+11,15230443618653,2025-03-18T18:43:09+00:00,2025-03-18T18:43:09+00:00,2774,2774
4.89829E+13,6.52025E+11,15230441128285,2025-03-18T18:43:06+00:00,2025-03-18T18:43:06+00:00,2773,2773
4.89829E+13,6.52025E+11,15230450401629,2025-03-18T18:43:04+00:00,2025-03-18T18:43:04+00:00,2772,2772
4.89829E+13,6.52025E+11,15230436933981,2025-03-18T18:43:01+00:00,2025-03-18T18:43:01+00:00,2771,2771
4.89829E+13,6.52025E+11,15230434705757,2025-03-18T18:42:59+00:00,2025-03-18T18:42:59+00:00,2770,2770
4.89829E+13,6.52025E+11,15230422090077,2025-03-18T18:42:57+00:00,2025-03-18T18:42:57+00:00,2769,2769
4.89829E+13,6.52025E+11,15230418583901,2025-03-18T18:42:54+00:00,2025-03-18T18:42:54+00:00,2768,2768
4.89829E+13,6.52025E+11,15230442275165,2025-03-18T18:42:52+00:00,2025-03-18T18:42:52+00:00,2767,2767
4.89829E+13,6.52025E+11,15230443848029,2025-03-18T18:42:49+00:00,2025-03-18T18:42:49+00:00,2766,2766
4.89829E+13,6.52025E+11,15230435000669,2025-03-18T18:42:47+00:00,2025-03-18T18:42:47+00:00,2765,2765
4.89829E+13,6.52025E+11,15230435197277,2025-03-18T18:42:44+00:00,2025-03-18T18:42:44+00:00,2764,2764
4.89829E+13,6.52025E+11,15230446174557,2025-03-18T18:42:42+00:00,2025-03-18T18:42:42+00:00,2763,2763
4.89829E+13,6.52025E+11,15230447255901,2025-03-18T18:42:40+00:00,2025-03-18T18:42:40+00:00,2762,2762
4.89829E+13,6.52025E+11,15230385455453,2025-03-18T18:42:37+00:00,2025-03-18T18:42:37+00:00,2761,2761
4.89829E+13,6.52025E+11,15230433755485,2025-03-18T18:42:35+00:00,2025-03-18T18:42:35+00:00,2760,2760
4.89829E+13,6.52025E+11,15230445060445,2025-03-18T18:42:32+00:00,2025-03-18T18:42:32+00:00,2759,2759
4.89829E+13,6.52025E+11,15230450925917,2025-03-18T18:42:30+00:00,2025-03-18T18:42:30+00:00,2758,2758
4.89829E+13,6.52025E+11,15230423597405,2025-03-18T18:42:27+00:00,2025-03-18T18:42:27+00:00,2757,2757
4.89829E+13,6.52025E+11,15230435787101,2025-03-18T18:42:25+00:00,2025-03-18T18:42:25+00:00,2756,2756
4.89829E+13,6.52025E+11,15230408294749,2025-03-18T18:42:23+00:00,2025-03-18T18:42:23+00:00,2755,2755
4.89829E+13,6.52025E+11,15230432936285,2025-03-18T18:42:20+00:00,2025-03-18T18:42:20+00:00,2754,2754
4.89829E+13,6.52025E+11,15230436213085,2025-03-18T18:42:18+00:00,2025-03-18T18:42:18+00:00,2753,2753
4.89829E+13,6.52025E+11,15230431101277,2025-03-18T18:42:15+00:00,2025-03-18T18:42:15+00:00,2752,2752
4.89829E+13,6.52025E+11,15230430478685,2025-03-18T18:42:13+00:00,2025-03-18T18:42:13+00:00,2751,2751
4.89829E+13,6.52025E+11,15230421533021,2025-03-18T18:42:11+00:00,2025-03-18T18:42:11+00:00,2750,2750
4.89829E+13,6.52025E+11,15230437720413,2025-03-18T18:42:08+00:00,2025-03-18T18:42:08+00:00,2749,2749
4.89829E+13,6.52025E+11,15230416650589,2025-03-18T18:42:06+00:00,2025-03-18T18:42:06+00:00,2748,2748
4.89829E+13,6.52025E+11,15230417928541,2025-03-18T18:42:03+00:00,2025-03-18T18:42:03+00:00,2747,2747
4.89829E+13,6.52025E+11,15230427726173,2025-03-18T18:42:01+00:00,2025-03-18T18:42:01+00:00,2746,2746
4.89829E+13,6.52025E+11,15230431461725,2025-03-18T18:41:58+00:00,2025-03-18T18:41:58+00:00,2745,2745
4.89829E+13,6.52025E+11,15230439653725,2025-03-18T18:41:56+00:00,2025-03-18T18:41:56+00:00,2744,2744
4.89829E+13,6.52025E+11,15230413570397,2025-03-18T18:41:54+00:00,2025-03-18T18:41:54+00:00,2743,2743
4.89829E+13,6.52025E+11,15230403215709,2025-03-18T18:41:51+00:00,2025-03-18T18:41:51+00:00,2742,2742
4.89829E+13,6.52025E+11,15230410228061,2025-03-18T18:41:49+00:00,2025-03-18T18:41:49+00:00,2741,2741
4.89829E+13,6.52025E+11,15230423302493,2025-03-18T18:41:46+00:00,2025-03-18T18:41:46+00:00,2740,2740
4.89829E+13,6.52025E+11,15230423892317,2025-03-18T18:41:44+00:00,2025-03-18T18:41:44+00:00,2739,2739
4.89829E+13,6.52025E+11,15230432248157,2025-03-18T18:41:41+00:00,2025-03-18T18:41:41+00:00,2738,2738
4.89829E+13,6.52025E+11,15230383587677,2025-03-18T18:41:39+00:00,2025-03-18T18:41:39+00:00,2737,2737
4.89829E+13,6.52025E+11,15230448730461,2025-03-18T18:41:36+00:00,2025-03-18T18:41:36+00:00,2736,2736
4.89829E+13,6.52025E+11,15230426317149,2025-03-18T18:41:34+00:00,2025-03-18T18:41:34+00:00,2735,2735
4.89829E+13,6.52025E+11,15230408819037,2025-03-18T18:41:31+00:00,2025-03-18T18:41:31+00:00,2734,2734
4.89829E+13,6.52025E+11,15230445945181,2025-03-18T18:41:29+00:00,2025-03-18T18:41:29+00:00,2733,2733
4.89829E+13,6.52025E+11,15230421008733,2025-03-18T18:41:26+00:00,2025-03-18T18:41:26+00:00,2732,2732
4.89829E+13,6.52025E+11,15230436442461,2025-03-18T18:41:24+00:00,2025-03-18T18:41:24+00:00,2731,2731
4.89829E+13,6.52025E+11,15230447485277,2025-03-18T18:41:22+00:00,2025-03-18T18:41:22+00:00,2730,2730
4.89829E+13,6.52025E+11,15230440243549,2025-03-18T18:41:19+00:00,2025-03-18T18:41:19+00:00,2729,2729
4.89829E+13,6.52025E+11,15230431691101,2025-03-18T18:41:17+00:00,2025-03-18T18:41:17+00:00,2728,2728
4.89829E+13,6.52025E+11,15230425792861,2025-03-18T18:41:14+00:00,2025-03-18T18:41:14+00:00,2727,2727
4.89829E+13,6.52025E+11,15230445683037,2025-03-18T18:41:12+00:00,2025-03-18T18:41:12+00:00,2726,2726
4.89829E+13,6.52025E+11,15230408524125,2025-03-18T18:41:09+00:00,2025-03-18T18:41:09+00:00,2725,2725
4.89829E+13,6.52025E+11,15230411014493,2025-03-18T18:41:07+00:00,2025-03-18T18:41:07+00:00,2724,2724
4.89829E+13,6.52025E+11,15230444372317,2025-03-18T18:41:04+00:00,2025-03-18T18:41:04+00:00,2723,2723
4.89829E+13,6.52025E+11,15230387159389,2025-03-18T18:41:02+00:00,2025-03-18T18:41:02+00:00,2722,2722
4.89829E+13,6.52025E+11,15230429888861,2025-03-18T18:41:00+00:00,2025-03-18T18:41:00+00:00,2721,2721
4.89829E+13,6.52025E+11,15230451843421,2025-03-18T18:40:57+00:00,2025-03-18T18:40:57+00:00,2720,2720
4.89829E+13,6.52025E+11,15230430937437,2025-03-18T18:40:55+00:00,2025-03-18T18:40:55+00:00,2719,2719
4.89829E+13,6.52025E+11,15230427988317,2025-03-18T18:40:52+00:00,2025-03-18T18:40:52+00:00,2718,2718
4.89829E+13,6.52025E+11,15230383358301,2025-03-18T18:40:50+00:00,2025-03-18T18:40:50+00:00,2717,2717
4.89829E+13,6.52025E+11,15230429528413,2025-03-18T18:40:47+00:00,2025-03-18T18:40:47+00:00,2716,2716
4.89829E+13,6.52025E+11,15230449811805,2025-03-18T18:40:45+00:00,2025-03-18T18:40:45+00:00,2715,2715
4.89829E+13,6.52025E+11,15230441914717,2025-03-18T18:40:43+00:00,2025-03-18T18:40:43+00:00,2714,2714
4.89829E+13,6.52025E+11,15230438277469,2025-03-18T18:40:40+00:00,2025-03-18T18:40:40+00:00,2713,2713
4.89829E+13,6.52025E+11,15230412325213,2025-03-18T18:40:38+00:00,2025-03-18T18:40:38+00:00,2712,2712
4.89829E+13,6.52025E+11,15230449484125,2025-03-18T18:40:35+00:00,2025-03-18T18:40:35+00:00,2711,2711
4.89829E+13,6.52025E+11,15230385684829,2025-03-18T18:40:33+00:00,2025-03-18T18:40:33+00:00,2710,2710
4.89829E+13,6.52025E+11,15230451450205,2025-03-18T18:40:30+00:00,2025-03-18T18:40:30+00:00,2709,2709
4.89829E+13,6.52025E+11,15230450172253,2025-03-18T18:40:28+00:00,2025-03-18T18:40:28+00:00,2708,2708
4.89829E+13,6.52025E+11,15230449975645,2025-03-18T18:40:25+00:00,2025-03-18T18:40:25+00:00,2707,2707
4.89829E+13,6.52025E+11,15230437458269,2025-03-18T18:40:23+00:00,2025-03-18T18:40:23+00:00,2706,2706
4.89829E+13,6.52025E+11,15230396170589,2025-03-18T18:40:21+00:00,2025-03-18T18:40:21+00:00,2705,2705
4.89829E+13,6.52025E+11,15230390567261,2025-03-18T18:40:18+00:00,2025-03-18T18:40:18+00:00,2704,2704
4.89829E+13,6.52025E+11,15230426513757,2025-03-18T18:40:16+00:00,2025-03-18T18:40:16+00:00,2703,2703
4.89829E+13,6.52025E+11,15230398234973,2025-03-18T18:40:13+00:00,2025-03-18T18:40:13+00:00,2702,2702
4.89829E+13,6.52025E+11,15230428512605,2025-03-18T18:40:11+00:00,2025-03-18T18:40:11+00:00,2701,2701
4.89829E+13,6.52025E+11,15230399971677,2025-03-18T18:40:08+00:00,2025-03-18T18:40:08+00:00,2700,2700
4.89829E+13,6.52025E+11,15230430216541,2025-03-18T18:40:06+00:00,2025-03-18T18:40:06+00:00,2699,2699
4.89829E+13,6.52025E+11,15230441554269,2025-03-18T18:40:03+00:00,2025-03-18T18:40:03+00:00,2698,2698
4.89829E+13,6.52025E+11,15230395122013,2025-03-18T18:40:01+00:00,2025-03-18T18:40:01+00:00,2697,2697
4.89829E+13,6.52025E+11,15230412718429,2025-03-18T18:39:58+00:00,2025-03-18T18:39:58+00:00,2696,2696
4.89829E+13,6.52025E+11,15230433919325,2025-03-18T18:39:56+00:00,2025-03-18T18:39:56+00:00,2695,2695
4.89829E+13,6.52025E+11,15230415700317,2025-03-18T18:39:54+00:00,2025-03-18T18:39:54+00:00,2694,2694
4.89829E+13,6.52025E+11,15230406197597,2025-03-18T18:39:51+00:00,2025-03-18T18:39:51+00:00,2693,2693
4.89829E+13,6.52025E+11,15230400627037,2025-03-18T18:39:49+00:00,2025-03-18T18:39:49+00:00,2692,2692
4.89829E+13,6.52025E+11,15230418944349,2025-03-18T18:39:46+00:00,2025-03-18T18:39:46+00:00,2691,2691
4.89829E+13,6.52025E+11,15230428250461,2025-03-18T18:39:44+00:00,2025-03-18T18:39:44+00:00,2690,2690
4.89829E+13,6.52025E+11,15230402363741,2025-03-18T18:39:41+00:00,2025-03-18T18:39:41+00:00,2689,2689
4.89829E+13,6.52025E+11,15230397972829,2025-03-18T18:39:39+00:00,2025-03-18T18:39:39+00:00,2688,2688
4.89829E+13,6.52025E+11,15230399742301,2025-03-18T18:39:36+00:00,2025-03-18T18:39:36+00:00,2687,2687
4.89829E+13,6.52025E+11,15230389453149,2025-03-18T18:39:34+00:00,2025-03-18T18:39:34+00:00,2686,2686
4.89829E+13,6.52025E+11,15230399316317,2025-03-18T18:39:32+00:00,2025-03-18T18:39:32+00:00,2685,2685
4.89829E+13,6.52025E+11,15230384669021,2025-03-18T18:39:29+00:00,2025-03-18T18:39:29+00:00,2684,2684
4.89829E+13,6.52025E+11,15230411473245,2025-03-18T18:39:27+00:00,2025-03-18T18:39:27+00:00,2683,2683
4.89829E+13,6.52025E+11,15230407213405,2025-03-18T18:39:24+00:00,2025-03-18T18:39:24+00:00,2682,2682
4.89829E+13,6.52025E+11,15230393090397,2025-03-18T18:39:22+00:00,2025-03-18T18:39:22+00:00,2681,2681
4.89829E+13,6.52025E+11,15230386667869,2025-03-18T18:39:19+00:00,2025-03-18T18:39:19+00:00,2680,2680
4.89829E+13,6.52025E+11,15230387290461,2025-03-18T18:39:17+00:00,2025-03-18T18:39:17+00:00,2679,2679
4.89829E+13,6.52025E+11,15230409212253,2025-03-18T18:39:15+00:00,2025-03-18T18:39:15+00:00,2678,2678
4.89829E+13,6.52025E+11,15230432608605,2025-03-18T18:39:12+00:00,2025-03-18T18:39:12+00:00,2677,2677
4.89829E+13,6.52025E+11,15230447059293,2025-03-18T18:39:10+00:00,2025-03-18T18:39:10+00:00,2676,2676
4.89829E+13,6.52025E+11,15230437163357,2025-03-18T18:39:07+00:00,2025-03-18T18:39:07+00:00,2675,2675
4.89829E+13,6.52025E+11,15230424645981,2025-03-18T18:39:05+00:00,2025-03-18T18:39:05+00:00,2674,2674
4.89829E+13,6.52025E+11,15230454595933,2025-03-18T18:39:02+00:00,2025-03-18T18:39:02+00:00,2673,2673
4.89829E+13,6.52025E+11,15230419632477,2025-03-18T18:39:00+00:00,2025-03-18T18:39:00+00:00,2672,2672
4.89829E+13,6.52025E+11,15230428905821,2025-03-18T18:38:57+00:00,2025-03-18T18:38:57+00:00,2671,2671
4.89829E+13,6.52025E+11,15230451253597,2025-03-18T18:38:55+00:00,2025-03-18T18:38:55+00:00,2670,2670
4.89829E+13,6.52025E+11,15230452138333,2025-03-18T18:38:53+00:00,2025-03-18T18:38:53+00:00,2669,2669
4.89829E+13,6.52025E+11,15230439194973,2025-03-18T18:38:50+00:00,2025-03-18T18:38:50+00:00,2668,2668
4.89829E+13,6.52025E+11,15230384996701,2025-03-18T18:38:48+00:00,2025-03-18T18:38:48+00:00,2667,2667
4.89829E+13,6.52025E+11,15230395810141,2025-03-18T18:38:45+00:00,2025-03-18T18:38:45+00:00,2666,2666
4.89829E+13,6.52025E+11,15230384374109,2025-03-18T18:38:43+00:00,2025-03-18T18:38:43+00:00,2665,2665
4.89829E+13,6.52025E+11,15230388601181,2025-03-18T18:38:41+00:00,2025-03-18T18:38:41+00:00,2664,2664
4.89829E+13,6.52025E+11,15230403379549,2025-03-18T18:38:38+00:00,2025-03-18T18:38:38+00:00,2663,2663
4.89829E+13,6.52025E+11,15230412095837,2025-03-18T18:38:36+00:00,2025-03-18T18:38:36+00:00,2662,2662
4.89829E+13,6.52025E+11,15230401610077,2025-03-18T18:38:33+00:00,2025-03-18T18:38:33+00:00,2661,2661
4.89829E+13,6.52025E+11,15230417338717,2025-03-18T18:38:31+00:00,2025-03-18T18:38:31+00:00,2660,2660
4.89829E+13,6.52025E+11,15230387585373,2025-03-18T18:38:28+00:00,2025-03-18T18:38:28+00:00,2659,2659
4.89829E+13,6.52025E+11,15230384439645,2025-03-18T18:38:26+00:00,2025-03-18T18:38:26+00:00,2658,2658
4.89829E+13,6.52025E+11,15230394761565,2025-03-18T18:38:23+00:00,2025-03-18T18:38:23+00:00,2657,2657
4.89829E+13,6.52025E+11,15230392107357,2025-03-18T18:38:21+00:00,2025-03-18T18:38:21+00:00,2656,2656
4.89829E+13,6.52025E+11,15230394368349,2025-03-18T18:38:19+00:00,2025-03-18T18:38:19+00:00,2655,2655
4.89829E+13,6.52025E+11,15230391484765,2025-03-18T18:38:16+00:00,2025-03-18T18:38:16+00:00,2654,2654
4.89829E+13,6.52025E+11,15230397022557,2025-03-18T18:38:14+00:00,2025-03-18T18:38:14+00:00,2653,2653
4.89829E+13,6.52025E+11,15230395384157,2025-03-18T18:38:11+00:00,2025-03-18T18:38:11+00:00,2652,2652
4.89829E+13,6.52025E+11,15230397808989,2025-03-18T18:38:09+00:00,2025-03-18T18:38:09+00:00,2651,2651
4.89829E+13,6.52025E+11,15230386930013,2025-03-18T18:38:06+00:00,2025-03-18T18:38:06+00:00,2650,2650
4.89829E+13,6.52025E+11,15230401347933,2025-03-18T18:38:04+00:00,2025-03-18T18:38:04+00:00,2649,2649
4.89829E+13,6.52025E+11,15230414848349,2025-03-18T18:38:02+00:00,2025-03-18T18:38:02+00:00,2648,2648
4.89829E+13,6.52025E+11,15230393319773,2025-03-18T18:37:59+00:00,2025-03-18T18:37:59+00:00,2647,2647
4.89829E+13,6.52025E+11,15230426710365,2025-03-18T18:37:57+00:00,2025-03-18T18:37:57+00:00,2646,2646
4.89829E+13,6.52025E+11,15230399021405,2025-03-18T18:37:54+00:00,2025-03-18T18:37:54+00:00,2645,2645
4.89829E+13,6.52025E+11,15230405771613,2025-03-18T18:37:52+00:00,2025-03-18T18:37:52+00:00,2644,2644
4.89829E+13,6.52025E+11,15230386504029,2025-03-18T18:37:49+00:00,2025-03-18T18:37:49+00:00,2643,2643
4.89829E+13,6.52025E+11,15230386372957,2025-03-18T18:37:47+00:00,2025-03-18T18:37:47+00:00,2642,2642
4.89829E+13,6.52025E+11,15230389059933,2025-03-18T18:37:44+00:00,2025-03-18T18:37:44+00:00,2641,2641
